key,sha,message,filename
HIVE-11922,648f2c6bd47c9fcb555fcaea64c15f8b03a48ab4,HIVE-11922: Better error message when ORC split generation fails (Prasanth Jayachandran reviewed by Sergey Shelukhin),ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-11875,514ab795ffd03a72803f878eac57e3cf82b80045,HIVE-11875: JDBC Driver does not honor delegation token mechanism when readings params from ZooKeeper (Vaibhav Gumashta reviewed by Jason Dere),jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java
HIVE-11889,4ff5b258c93a1996f320cab19c58465a2aab38bc,HIVE-11889: Add unit test for HIVE-11449 (Wei Zheng via Jason Dere),ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestBytesBytesMultiHashMap.java
HIVE-11889,4ff5b258c93a1996f320cab19c58465a2aab38bc,HIVE-11889: Add unit test for HIVE-11449 (Wei Zheng via Jason Dere),ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestHashPartition.java
HIVE-11826,262bae6b1e93abba6947e31785e6174b072904dc,HIVE-11826: 'hadoop.proxyuser.hive.groups' configuration doesn't prevent unauthorized user to access metastore,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java
HIVE-11826,262bae6b1e93abba6947e31785e6174b072904dc,HIVE-11826: 'hadoop.proxyuser.hive.groups' configuration doesn't prevent unauthorized user to access metastore,shims/common/src/main/java/org/apache/hadoop/hive/thrift/HadoopThriftAuthBridge.java
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_boolean.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_char.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_date.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_decimal.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_timestamp.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/queries/clientpositive/parquet_ppd_varchar.q
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_boolean.q.out
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_char.q.out
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_date.q.out
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_decimal.q.out
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_timestamp.q.out
HIVE-11843,92b42ae9efaa2da352c123a0bb74adf2d3ea267d,"HIVE-11843: Add 'sort by c' to Parquet PPD q-tests to avoid different output issues with hadoop-1 (Sergio Pena, reviewed by Ferdinand Xu)",ql/src/test/results/clientpositive/parquet_ppd_varchar.q.out
HIVE-11820,93a6627606cb2dad0e04c3a885f71c1be405f51d,HIVE-11820 : export tables with size of >32MB throws java.lang.IllegalArgumentException: Skip CRC is valid only with update options (Takahiko Saito via Ashutosh Chauhan),shims/0.20S/src/main/java/org/apache/hadoop/hive/shims/Hadoop20SShims.java
HIVE-11820,93a6627606cb2dad0e04c3a885f71c1be405f51d,HIVE-11820 : export tables with size of >32MB throws java.lang.IllegalArgumentException: Skip CRC is valid only with update options (Takahiko Saito via Ashutosh Chauhan),shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java
HIVE-11860,7f24854ffdf07a4b6880b392e85ae41eea8486b5,HIVE-11888: LLAP: Merge master into branch (for HIVE-11860) (Prasanth Jayachandran),itests/src/test/resources/testconfiguration.properties
