Name,lines_added,lines_deleted,comments_added,comments_deleted,commits,bug_fixes,avg_time_between_changes,dev_expertise_avg,dev_expertise_min,developer_count,commits_global,avg_time_between_changes_global,developer_count_global
.arcconfig,17,2,0,0,5,1,5.5,0.0,0,1,5,5.5,1
.checkstyle,28,2,0,0,4,0,268.3333333333333,0.0,0,3,4,268.3333333333333,3
.gitattributes,20,0,2,0,4,0,165.33333333333334,0.0,0,2,4,165.33333333333334,2
.gitignore,34,5,0,0,15,0,140.85714285714286,0.0,0,10,15,140.85714285714286,10
.reviewboardrc,32,2,25,0,3,0,350.0,0.0,0,3,3,350.0,3
LICENSE,475,56,2,0,7,0,277.8333333333333,0.0,0,5,7,277.8333333333333,5
NOTICE,46,47,0,0,11,1,180.0,0.0,0,9,11,180.0,9
README.txt,544,826,0,0,18,3,154.88235294117646,0.0,0,9,17,164.25,9
RELEASE_NOTES.txt,6755,83,49,1,31,1,64.63333333333334,0.0,0,13,31,64.63333333333334,13
accumulo-handler/pom.xml,215,70,0,0,14,0,40.84615384615385,0.0,0,9,14,40.84615384615385,9
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloConnectionParameters.java,195,4,1,0,2,0,294.0,0.0,0,2,2,294.0,2
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloHiveConstants.java,35,0,1,0,1,0,0,0.0,0,1,1,0,1
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloHiveRow.java,211,0,0,0,2,0,82.0,0.0,0,2,2,82.0,2
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloStorageHandler.java,354,0,0,0,3,0,147.0,0.0,0,3,3,147.0,3
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/HiveAccumuloHelper.java,295,10,0,0,2,1,91.0,0.0,0,2,2,91.0,2
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/LazyAccumuloMap.java,133,3,0,0,2,1,121.0,0.0,0,2,2,121.0,2
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/LazyAccumuloRow.java,174,37,0,0,4,1,145.0,0.0,0,4,4,145.0,4
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/Utils.java,333,3,0,0,3,0,217.5,0.0,0,2,3,217.5,2
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/columns/ColumnEncoding.java,143,0,2,0,1,0,0,0.0,0,1,1,0,1
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/columns/ColumnMapper.java,157,3,0,0,3,0,217.5,0.0,0,3,3,217.5,3
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/columns/ColumnMapping.java,80,0,0,0,1,0,0,0.0,0,1,1,0,1
