key,sha,message,filename
HIVE-26018,73515e43b904748bb8cb85c7ad620df46c90cfe7,"HIVE-26018: Produce the same result for UNIQUEJOIN regardless of execution engine (Seonggon Namgung, reviewed by Denys Kuzmenko, Krisztian Kasa)",ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java
HIVE-26018,73515e43b904748bb8cb85c7ad620df46c90cfe7,"HIVE-26018: Produce the same result for UNIQUEJOIN regardless of execution engine (Seonggon Namgung, reviewed by Denys Kuzmenko, Krisztian Kasa)",ql/src/test/queries/clientpositive/uniquejoin2.q
HIVE-26018,73515e43b904748bb8cb85c7ad620df46c90cfe7,"HIVE-26018: Produce the same result for UNIQUEJOIN regardless of execution engine (Seonggon Namgung, reviewed by Denys Kuzmenko, Krisztian Kasa)",ql/src/test/results/clientpositive/llap/uniquejoin2.q.out
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperStorage.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStoreTestBase.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestRestrictedList.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),itests/hive-unit/src/test/java/org/apache/hive/service/server/InformationSchemaWithPrivilegeTestBase.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),jdbc/src/java/org/apache/hive/jdbc/Utils.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/SSLZookeeperFactory.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/ZooKeeperHiveHelper.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java
HIVE-27675,59570d6202e6c29dad0824af80e241339cf89f83,HIVE-27675: Support keystore/truststore types for hive to zookeeper integration (Naveen Gangam) (#4691),standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStore.java
HIVE-21074,856f6b4260d7b39342b2f82cb668fc427664a054,"HIVE-21074: Hive bucketed table query pruning does not work for IS NOT NULL condition (#2931) (Adam Szita, originally contributed by Thai Bui, reviewed by Peter Vary)",ql/src/java/org/apache/hadoop/hive/ql/optimizer/FixedBucketPruningOptimizer.java
HIVE-21074,856f6b4260d7b39342b2f82cb668fc427664a054,"HIVE-21074: Hive bucketed table query pruning does not work for IS NOT NULL condition (#2931) (Adam Szita, originally contributed by Thai Bui, reviewed by Peter Vary)",ql/src/test/queries/clientpositive/bucketpruning1.q
HIVE-21074,856f6b4260d7b39342b2f82cb668fc427664a054,"HIVE-21074: Hive bucketed table query pruning does not work for IS NOT NULL condition (#2931) (Adam Szita, originally contributed by Thai Bui, reviewed by Peter Vary)",ql/src/test/results/clientpositive/llap/bucketpruning1.q.out
HIVE-21074,856f6b4260d7b39342b2f82cb668fc427664a054,"HIVE-21074: Hive bucketed table query pruning does not work for IS NOT NULL condition (#2931) (Adam Szita, originally contributed by Thai Bui, reviewed by Peter Vary)",ql/src/test/results/clientpositive/llap/tez_fixed_bucket_pruning.q.out
HIVE-25443,8e693d1b36e1ff0aacd802d16e1a3d0ec72ef04b,HIVE-25443 : Arrow SerDe Cannot serialize/deserialize complex data types When there are more than 1024 values (#2581) (Syed Shameerur Rahman reviewed by Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/io/arrow/ArrowColumnarBatchSerDe.java
HIVE-25443,8e693d1b36e1ff0aacd802d16e1a3d0ec72ef04b,HIVE-25443 : Arrow SerDe Cannot serialize/deserialize complex data types When there are more than 1024 values (#2581) (Syed Shameerur Rahman reviewed by Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/io/arrow/Deserializer.java
HIVE-25443,8e693d1b36e1ff0aacd802d16e1a3d0ec72ef04b,HIVE-25443 : Arrow SerDe Cannot serialize/deserialize complex data types When there are more than 1024 values (#2581) (Syed Shameerur Rahman reviewed by Zoltan Haindrich),ql/src/test/org/apache/hadoop/hive/ql/io/arrow/TestArrowColumnarBatchSerDe.java
HIVE-25659,aa7a9030ee4d457dd6da45db63a12ce7d972362a,"HIVE-25659: Metastore direct sql queries with IN/(NOT IN) should be split based on max parameters allowed by SQL DB (Nikhil Gupta, reviewed by Adesh Rao, Sankar Hariappan)",standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
